Mes,Tipo Atención,Motivo,Sexo,Edad,Comuna del solicitante
noviembre,Presencial,Consulta,M,21,COPIAPO
noviembre,Presencial,Consulta,F,53,PUENTE ALTO
noviembre,Presencial,Consulta,M,79,LA GRANJA
noviembre,Presencial,Consulta,M,44,RECOLETA
noviembre,Presencial,Consulta,F,34,RECOLETA
noviembre,Presencial,Consulta,F,58,INDEPENDENCIA
noviembre,Presencial,Consulta,M,49,SAN BERNARDO
noviembre,Presencial,Consulta,F,52,PUDAHUEL
noviembre,Presencial,Consulta,M,65,PUENTE ALTO
noviembre,Presencial,Consulta,M,19,RANCAGUA
noviembre,Presencial,Consulta,M,47,PUDAHUEL
noviembre,Presencial,Consulta,F,30,LO BARNECHEA
noviembre,Presencial,Consulta,M,64,SANTIAGO
noviembre,Presencial,Consulta,F,40,SANTIAGO
noviembre,Presencial,Consulta,M,47,PUERTO MONTT
noviembre,Presencial,Consulta,F,48,RECOLETA
noviembre,Presencial,Consulta,F,29,RENGO
noviembre,Presencial,Consulta,M,3,EL BOSQUE
noviembre,Presencial,Consulta,M,23,SAN CARLOS
noviembre,Presencial,Consulta,M,65,MAIPU
noviembre,Presencial,Consulta,M,42,SAN IGNACIO
noviembre,Presencial,Consulta,F,54,LA PINTANA
noviembre,Presencial,Consulta,M,30,LA FLORIDA
noviembre,Presencial,Consulta,F,50,RECOLETA
noviembre,Presencial,Consulta,M,40,CERRO NAVIA
noviembre,Presencial,Consulta,M,71,LO ESPEJO
noviembre,Presencial,Consulta,M,68,SAN JOAQUIN
noviembre,Presencial,Consulta,M,22,PUDAHUEL
noviembre,Presencial,Consulta,F,48,CHILLAN
noviembre,Presencial,Consulta,F,26,LO PRADO
noviembre,Presencial,Consulta,M,72,PUENTE ALTO
noviembre,Presencial,Consulta,M,49,AYSEN
noviembre,Presencial,Consulta,M,72,RECOLETA
noviembre,Presencial,Consulta,M,4,MACUL
noviembre,Presencial,Consulta,M,56,BUIN
noviembre,Presencial,Consulta,M,18,PADRE HURTADO
noviembre,Presencial,Consulta,F,45,LA PINTANA
noviembre,Presencial,Consulta,F,19,SAN BERNARDO
noviembre,Presencial,Consulta,M,42,PADRE HURTADO
noviembre,Presencial,Consulta,F,28,PADRE HURTADO
noviembre,Presencial,Consulta,F,47,PUNTA ARENAS
noviembre,Presencial,Consulta,M,16,LA FLORIDA
noviembre,Presencial,Consulta,F,39,HUECHURABA
noviembre,Presencial,Consulta,F,20,FRUTILLAR
noviembre,Presencial,Consulta,M,15,PUNTA ARENAS
noviembre,Presencial,Consulta,F,40,CHILLAN
noviembre,Presencial,Consulta,F,39,sin indicar
noviembre,Presencial,Consulta,F,21,SAN BERNARDO
noviembre,Presencial,Consulta,M,33,CANETE
noviembre,Presencial,Consulta,M,77,PROVIDENCIA
noviembre,Presencial,Consulta,M,46,PUENTE ALTO
noviembre,Presencial,Consulta,M,48,SAN BERNARDO
noviembre,Presencial,Consulta,F,43,MACUL
noviembre,Presencial,Consulta,M,40,COLINA
noviembre,Presencial,Consulta,M,57,CONCEPCION
noviembre,Presencial,Consulta,F,24,RECOLETA
noviembre,Presencial,Consulta,M,35,CHILLAN
noviembre,Presencial,Consulta,F,46,SAN BERNARDO
noviembre,Presencial,Consulta,M,47,SANTIAGO
noviembre,Presencial,Consulta,F,34,SANTIAGO
noviembre,Presencial,Consulta,M,55,HUECHURABA
noviembre,Presencial,Consulta,F,40,ESTACION CENTRAL
noviembre,Presencial,Consulta,F,53,PUENTE ALTO
noviembre,Presencial,Consulta,F,71,CONCHALI
noviembre,Presencial,Consulta,M,30,LAS CONDES
noviembre,Presencial,Consulta,F,69,LA GRANJA
noviembre,Presencial,Consulta,M,39,PUERTO MONTT
noviembre,Presencial,Consulta,F,47,EL BOSQUE
noviembre,Presencial,Consulta,M,70,SANTIAGO
noviembre,Presencial,Consulta,F,27,NUNOA
noviembre,Presencial,Consulta,M,31,SAN BERNARDO
noviembre,Presencial,Consulta,F,58,PUENTE ALTO
noviembre,Presencial,Consulta,F,37,MELIPILLA
noviembre,Presencial,Consulta,M,49,PINTO
noviembre,Presencial,Consulta,M,42,SAN MIGUEL
noviembre,Presencial,Consulta,M,3,RANCAGUA
noviembre,Presencial,Consulta,F,4,RANCAGUA
noviembre,Presencial,Consulta,M,36,PUENTE ALTO
noviembre,Presencial,Consulta,F,19,RANCAGUA
noviembre,Presencial,Consulta,M,27,CERRO NAVIA
noviembre,Presencial,Consulta,F,68,HUECHURABA
noviembre,Presencial,Consulta,F,40,HUECHURABA
noviembre,Presencial,Consulta,F,40,MACUL
noviembre,Presencial,Consulta,F,59,LA PINTANA
noviembre,BUZON,Felicitación,F,40,PUDAHUEL
noviembre,BUZON,Consulta,M,sin indicar,sin indicar
noviembre,Presencial,Consulta,M,30,SAN JOAQUIN
noviembre,Presencial,Consulta,F,62,INDEPENDENCIA
noviembre,Presencial,Consulta,F,43,SAN CARLOS
noviembre,Presencial,Consulta,M,33,RENCA
noviembre,Presencial,Consulta,M,69,RENCA
noviembre,BUZON,Acceso,M,30,PUNTA ARENAS
noviembre,Presencial,Consulta,M,22,LAS CONDES
noviembre,Presencial,Consulta,F,36,MELIPILLA
noviembre,Presencial,Consulta,F,54,RENCA
noviembre,Virtual,Consulta,M,38,LA REINA
noviembre,Presencial,Consulta,M,67,PENALOLEN
noviembre,Presencial,Consulta,F,22,PUDAHUEL
noviembre,Presencial,Consulta,M,18,CERRO NAVIA
noviembre,Presencial,Consulta,F,21,LAS CONDES
noviembre,Presencial,Consulta,F,26,CALERA DE TANGO
noviembre,Presencial,Consulta,M,8,PUENTE ALTO
noviembre,Presencial,Consulta,M,35,CURANILAHUE
noviembre,Presencial,Consulta,F,34,CURANILAHUE
noviembre,Presencial,Consulta,F,13,SAN FERNANDO
noviembre,Presencial,Consulta,M,30,SAN BERNARDO
noviembre,Presencial,Consulta,M,28,SAN BERNARDO
noviembre,Presencial,Consulta,M,38,LA UNION
noviembre,Presencial,Consulta,M,30,SAN BERNARDO
noviembre,Presencial,Consulta,M,35,CONCEPCION
noviembre,Presencial,Consulta,F,16,MAIPU
noviembre,Presencial,Consulta,M,7,LOTA
noviembre,Presencial,Consulta,F,15,CHILLAN
noviembre,Presencial,Consulta,M,15,SAN BERNARDO
noviembre,Presencial,Consulta,F,52,CHILLAN VIEJO
noviembre,Presencial,Consulta,F,18,VALLENAR
noviembre,Presencial,Consulta,M,33,AYSEN
noviembre,Presencial,Consulta,F,28,CHILLAN
noviembre,Presencial,Consulta,F,50,VALLENAR
noviembre,Presencial,Consulta,M,12,EL BOSQUE
noviembre,Presencial,Consulta,F,22,Seleccione
noviembre,Presencial,Consulta,M,30,CHILLAN
noviembre,Presencial,Consulta,M,41,SAN CARLOS
noviembre,Presencial,Consulta,F,48,VALLENAR
noviembre,Presencial,Consulta,F,9,MELIPILLA
noviembre,Presencial,Consulta,F,50,MAIPU
noviembre,Presencial,Consulta,F,56,SAN FRANCISCO DE MOSTAZAL
noviembre,Presencial,Consulta,M,28,CHILLAN
noviembre,Presencial,Consulta,M,36,PUENTE ALTO
noviembre,Presencial,Consulta,F,28,CHILLAN
noviembre,Presencial,Consulta,M,27,CHILLAN
noviembre,Presencial,Consulta,F,23,CHILLAN VIEJO
noviembre,Presencial,Consulta,M,48,PENALOLEN
noviembre,Presencial,Consulta,F,30,CHILLAN
noviembre,Presencial,Consulta,F,33,SANTIAGO
noviembre,Presencial,Consulta,M,26,PENALOLEN
noviembre,Presencial,Consulta,F,28,LO ESPEJO
noviembre,Presencial,Consulta,M,68,MAIPU
noviembre,Presencial,Consulta,M,5,CHIGUAYANTE
noviembre,Presencial,Consulta,F,25,CONCEPCION
noviembre,Presencial,Consulta,F,37,PENALOLEN
noviembre,Presencial,Consulta,M,23,TOME
noviembre,Presencial,Consulta,M,20,COLINA
noviembre,Presencial,Consulta,F,31,PENALOLEN
noviembre,Presencial,Consulta,M,49,COPIAPO
noviembre,Presencial,Consulta,F,62,SAN BERNARDO
noviembre,Presencial,Consulta,M,43,CONCEPCION
noviembre,Presencial,Consulta,F,25,CONCEPCION
noviembre,Presencial,Consulta,F,16,COLINA
noviembre,Presencial,Consulta,M,12,Seleccione
noviembre,Presencial,Consulta,F,60,TALCAHUANO
noviembre,Presencial,Consulta,M,40,PORVENIR
noviembre,Presencial,Consulta,F,48,PENCO
noviembre,Presencial,Consulta,F,38,PENALOLEN
noviembre,Presencial,Consulta,M,40,QUINTA NORMAL
noviembre,Presencial,Consulta,F,34,CORONEL
noviembre,Presencial,Consulta,F,33,MELIPILLA
noviembre,Presencial,Consulta,M,41,CORONEL
noviembre,Presencial,Consulta,M,37,MELIPILLA
noviembre,Presencial,Consulta,F,73,VITACURA
noviembre,Presencial,Consulta,M,29,PUENTE ALTO
noviembre,Presencial,Consulta,F,24,PAINE
noviembre,Presencial,Consulta,F,21,PAINE
noviembre,Presencial,Consulta,M,38,HUASCO
noviembre,Presencial,Consulta,M,45,OSORNO
noviembre,Presencial,Consulta,M,32,PENALOLEN
noviembre,Presencial,Consulta,F,69,ESTACION CENTRAL
noviembre,Presencial,Consulta,F,28,CONCHALI
noviembre,Presencial,Consulta,M,44,MAIPU
noviembre,Presencial,Consulta,F,23,MAIPU
noviembre,Presencial,Consulta,M,53,CHILLAN
noviembre,Presencial,Consulta,F,39,HUECHURABA
noviembre,Presencial,Consulta,F,58,COLINA
noviembre,Virtual,Acceso,F,21,Seleccione
noviembre,Presencial,Consulta,M,45,EL BOSQUE
noviembre,Presencial,Consulta,M,35,CONCHALI
noviembre,Presencial,Consulta,F,18,EL BOSQUE
noviembre,Presencial,Consulta,F,4,OSORNO
noviembre,Presencial,Consulta,M,46,VALLENAR
noviembre,Presencial,Consulta,M,24,QUINTA NORMAL
noviembre,Presencial,Consulta,F,52,COPIAPO
noviembre,Presencial,Consulta,F,18,OSORNO
noviembre,Presencial,Consulta,F,28,LA FLORIDA
noviembre,Presencial,Consulta,M,1,PUNTA ARENAS
noviembre,Presencial,Consulta,M,53,CERRO NAVIA
noviembre,Presencial,Consulta,M,24,PUYEHUE
noviembre,Presencial,Consulta,F,53,SAN IGNACIO
noviembre,Presencial,Consulta,M,1,LA GRANJA
noviembre,Presencial,Consulta,M,55,SAN JUAN DE LA COSTA
noviembre,Presencial,Consulta,M,44,PIRQUE
noviembre,Presencial,Consulta,F,56,CHILLAN VIEJO
noviembre,Presencial,Consulta,M,31,VALDIVIA
noviembre,Presencial,Consulta,F,49,LA FLORIDA
noviembre,Presencial,Consulta,M,40,CERRO NAVIA
noviembre,Presencial,Consulta,F,33,OSORNO
noviembre,Presencial,Consulta,M,25,OSORNO
noviembre,Presencial,Consulta,M,35,PENALOLEN
noviembre,Presencial,Consulta,M,47,PEMUCO
noviembre,Presencial,Consulta,M,23,LA FLORIDA
noviembre,Presencial,Consulta,F,16,CABRERO
noviembre,Presencial,Consulta,F,42,EL BOSQUE
noviembre,Presencial,Consulta,M,30,EL BOSQUE
noviembre,Presencial,Consulta,M,22,OSORNO
noviembre,Presencial,Consulta,M,46,MACUL
noviembre,Presencial,Consulta,F,29,PUENTE ALTO
noviembre,Presencial,Consulta,F,52,RECOLETA
noviembre,Presencial,Consulta,M,27,COLINA
noviembre,Presencial,Consulta,F,50,LA GRANJA
noviembre,Presencial,Consulta,M,40,NUNOA
noviembre,Presencial,Consulta,F,29,PUENTE ALTO
noviembre,Presencial,Consulta,M,25,NUNOA
noviembre,Presencial,Consulta,M,65,LA PINTANA
noviembre,Presencial,Consulta,M,10,SAN BERNARDO
noviembre,Presencial,Consulta,F,47,QUILICURA
noviembre,Presencial,Consulta,M,55,PENALOLEN
noviembre,Presencial,Consulta,M,31,SANTIAGO
noviembre,Presencial,Consulta,M,15,PENALOLEN
noviembre,Presencial,Consulta,M,46,QUILICURA
noviembre,Presencial,Consulta,M,66,PENAFLOR
noviembre,Presencial,Consulta,F,22,BUIN
noviembre,Presencial,Consulta,M,39,QUILICURA
noviembre,Presencial,Consulta,F,18,ESTACION CENTRAL
noviembre,Presencial,Consulta,M,20,SAN MIGUEL
noviembre,Presencial,Consulta,M,42,QUILICURA
noviembre,Virtual,Consulta,M,37,QUILICURA
noviembre,Virtual,Consulta,M,37,QUILICURA
noviembre,Presencial,Consulta,M,42,LAS CONDES
noviembre,Presencial,Consulta,F,36,LAMPA
noviembre,Presencial,Reclamo,F,38,SANTIAGO
noviembre,Presencial,Consulta,M,28,HUECHURABA
noviembre,Presencial,Consulta,M,17,CERRO NAVIA
noviembre,Presencial,Reclamo,M,89,SANTIAGO
noviembre,Presencial,Consulta,M,22,QUINTA NORMAL
noviembre,Presencial,Consulta,F,28,QUINTA NORMAL
noviembre,Presencial,Consulta,F,45,CANETE
noviembre,Presencial,Consulta,F,21,OSORNO
noviembre,Presencial,Consulta,F,22,SAN BERNARDO
noviembre,Presencial,Consulta,F,29,CANETE
noviembre,Presencial,Consulta,F,40,MACUL
noviembre,Presencial,Consulta,M,58,LA FLORIDA
noviembre,Presencial,Consulta,F,29,EL MONTE
noviembre,Presencial,Consulta,F,19,LOTA
noviembre,Presencial,Consulta,F,15,LITUECHE
noviembre,Presencial,Consulta,F,24,ANCUD
noviembre,Presencial,Consulta,M,28,ANCUD
noviembre,Presencial,Consulta,M,71,SAN RAMON
noviembre,Presencial,Consulta,M,54,OSORNO
noviembre,Presencial,Consulta,M,43,ANCUD
noviembre,Presencial,Consulta,F,52,OSORNO
noviembre,Presencial,Consulta,F,45,ANCUD
noviembre,Presencial,Consulta,F,25,OSORNO
noviembre,Presencial,Consulta,F,39,TOME
noviembre,Presencial,Consulta,M,55,TREHUACO
noviembre,Presencial,Consulta,M,34,SAN PABLO
noviembre,Presencial,Consulta,F,16,SAN PABLO
noviembre,Presencial,Consulta,M,19,QUIRIHUE
noviembre,Presencial,Consulta,F,32,SAN PABLO
noviembre,Presencial,Consulta,M,21,MAIPU
noviembre,Presencial,Consulta,M,17,OSORNO
noviembre,Presencial,Consulta,F,52,LA FLORIDA
noviembre,Presencial,Consulta,F,31,CHILLAN
noviembre,Presencial,Consulta,F,31,CHILLAN
noviembre,Virtual,Consulta,F,26,MALLOA
noviembre,Presencial,Consulta,M,12,SAN JOAQUIN
noviembre,Presencial,Consulta,F,72,INDEPENDENCIA
noviembre,Virtual,Reclamo,M,61,PROVIDENCIA
noviembre,Presencial,Consulta,F,2,TALCAHUANO
noviembre,Presencial,Consulta,F,62,CORONEL
noviembre,Presencial,Consulta,F,35,CORONEL
noviembre,Presencial,Consulta,M,28,CERRO NAVIA
noviembre,Presencial,Consulta,M,63,ARAUCO
noviembre,Presencial,Consulta,F,35,VALLENAR
noviembre,Presencial,Consulta,F,45,SAN IGNACIO
noviembre,Presencial,Consulta,M,47,CERRILLOS
noviembre,Presencial,Consulta,M,27,PENALOLEN
noviembre,Presencial,Consulta,F,48,CHILLAN
noviembre,Presencial,Consulta,M,58,INDEPENDENCIA
noviembre,Presencial,Consulta,M,44,sin indicar
noviembre,Presencial,Consulta,F,58,INDEPENDENCIA
noviembre,Presencial,Consulta,F,49,RECOLETA
noviembre,Presencial,Consulta,M,51,MACUL
noviembre,Presencial,Consulta,F,22,MAIPU
noviembre,Presencial,Consulta,F,34,RENCA
noviembre,Telefónico,Consulta,M,41,TALAGANTE
noviembre,Presencial,Consulta,F,46,EL BOSQUE
noviembre,Presencial,Consulta,F,41,INDEPENDENCIA
noviembre,Presencial,Consulta,M,35,PUERTO MONTT
noviembre,Presencial,Consulta,F,38,PUENTE ALTO
noviembre,Presencial,Consulta,F,22,PUENTE ALTO
noviembre,Presencial,Consulta,F,28,PUERTO MONTT
noviembre,Presencial,Consulta,F,68,COELEMU
noviembre,Presencial,Consulta,M,61,LA CISTERNA
noviembre,Presencial,Consulta,F,43,CORONEL
noviembre,Presencial,Consulta,M,58,MACUL
noviembre,Presencial,Consulta,M,22,SAN MIGUEL
noviembre,Presencial,Consulta,M,31,sin indicar
noviembre,Presencial,Consulta,M,32,LA FLORIDA
noviembre,Presencial,Consulta,F,57,CURICO
noviembre,Presencial,Consulta,M,57,SAN BERNARDO
noviembre,Presencial,Consulta,M,23,PUENTE ALTO
noviembre,Presencial,Consulta,M,35,LO PRADO
noviembre,Presencial,Consulta,F,32,SAN RAMON
noviembre,Presencial,Consulta,M,46,SAN BERNARDO
noviembre,Presencial,Consulta,F,18,LA PINTANA
noviembre,Presencial,Consulta,F,41,GRANEROS
noviembre,Presencial,Consulta,F,51,LA PINTANA
noviembre,Presencial,Consulta,M,19,RANCAGUA
noviembre,Presencial,Consulta,M,55,PENALOLEN
noviembre,Telefónico,Consulta,F,No informa edad,LO PRADO
noviembre,Presencial,Consulta,M,58,SAN BERNARDO
noviembre,Presencial,Consulta,M,19,CERRO NAVIA
noviembre,Presencial,Consulta,M,58,MAIPU
noviembre,Presencial,Consulta,M,47,PUNTA ARENAS
noviembre,Presencial,Consulta,M,29,SAN PEDRO DE LA PAZ
noviembre,Presencial,Consulta,M,45,PUENTE ALTO
noviembre,Presencial,Consulta,M,16,SAN MIGUEL
noviembre,Presencial,Consulta,M,38,RECOLETA
noviembre,Presencial,Consulta,M,31,COLTAUCO
noviembre,Presencial,Consulta,F,21,CORONEL
noviembre,Presencial,Consulta,M,63,TIL-TIL
noviembre,Presencial,Consulta,F,34,QUINTA NORMAL
noviembre,Presencial,Consulta,F,47,LAS CONDES
noviembre,Presencial,Consulta,F,23,CORONEL
noviembre,Presencial,Consulta,F,61,HUECHURABA
noviembre,Presencial,Consulta,M,43,SAN VICENTE
noviembre,Presencial,Consulta,F,36,HUECHURABA
noviembre,Presencial,Consulta,F,1,PUNTA ARENAS
noviembre,Presencial,Consulta,F,33,CHILLAN
noviembre,Presencial,Consulta,F,21,PENCO
noviembre,Presencial,Consulta,M,60,CHILLAN
noviembre,Presencial,Consulta,F,42,SAN PEDRO DE LA PAZ
noviembre,Presencial,Consulta,M,58,CERRILLOS
noviembre,Presencial,Consulta,M,18,LA FLORIDA
noviembre,Presencial,Consulta,M,24,PUNTA ARENAS
noviembre,Presencial,Consulta,M,37,PENALOLEN
noviembre,Presencial,Consulta,M,24,PUENTE ALTO
noviembre,Presencial,Consulta,M,22,CHILLAN
noviembre,Presencial,Consulta,F,22,PUNTA ARENAS
noviembre,Presencial,Consulta,M,24,ESTACION CENTRAL
noviembre,Presencial,Consulta,F,34,QUILICURA
noviembre,Presencial,Consulta,M,21,SAN CARLOS
noviembre,Presencial,Consulta,M,50,VALLENAR
noviembre,Presencial,Consulta,M,41,SANTIAGO
noviembre,Presencial,Consulta,F,42,AYSEN
noviembre,Presencial,Consulta,F,48,CHILLAN
noviembre,Presencial,Consulta,M,9,PUNTA ARENAS
noviembre,Presencial,Consulta,M,44,MACUL
noviembre,Presencial,Consulta,M,41,PUENTE ALTO
noviembre,Presencial,Consulta,F,24,LA FLORIDA
noviembre,Presencial,Consulta,M,36,RECOLETA
noviembre,Presencial,Consulta,F,23,CHEPICA
noviembre,Presencial,Consulta,F,18,SAN BERNARDO
noviembre,Presencial,Consulta,M,52,MAIPU
noviembre,Presencial,Consulta,F,20,SAN MIGUEL
noviembre,Presencial,Consulta,F,52,PUDAHUEL
noviembre,Presencial,Consulta,M,47,PEDRO A. CERDA
noviembre,Presencial,Consulta,M,32,LA PINTANA
noviembre,Presencial,Consulta,F,32,EL BOSQUE
noviembre,Presencial,Consulta,M,38,QUINTA NORMAL
noviembre,Presencial,Consulta,M,78,CALBUCO
noviembre,Presencial,Consulta,M,33,LA PINTANA
noviembre,Presencial,Consulta,F,39,LA REINA
noviembre,Presencial,Consulta,M,41,SANTIAGO
noviembre,Presencial,Consulta,F,58,PUENTE ALTO
noviembre,Presencial,Consulta,M,54,SAN MIGUEL
noviembre,Presencial,Consulta,M,27,SAN MIGUEL
noviembre,Presencial,Consulta,M,23,LA FLORIDA
noviembre,Presencial,Consulta,M,48,CONCHALI
noviembre,Presencial,Consulta,F,23,QUILICURA
noviembre,Presencial,Consulta,F,38,PUENTE ALTO
noviembre,Presencial,Consulta,M,64,LO PRADO
noviembre,Virtual,Acceso,F,31,SAN MIGUEL
noviembre,Presencial,Consulta,F,45,PUENTE ALTO
noviembre,Presencial,Consulta,M,38,LA REINA
noviembre,Presencial,Consulta,F,40,PICHIDEGUA
noviembre,Presencial,Consulta,M,16,CERRO NAVIA
noviembre,Presencial,Consulta,M,41,RANCAGUA
noviembre,Presencial,Consulta,M,41,Seleccione
noviembre,Presencial,Consulta,M,35,SAN VICENTE
noviembre,Presencial,Consulta,M,40,PICHIDEGUA
noviembre,Presencial,Consulta,M,29,PENCO
noviembre,Presencial,Consulta,M,35,CORONEL
noviembre,Presencial,Consulta,F,24,PUNTA ARENAS
noviembre,Presencial,Consulta,F,23,CURANILAHUE
noviembre,Presencial,Consulta,M,21,LA PINTANA
noviembre,Presencial,Consulta,M,23,COPIAPO
noviembre,Presencial,Consulta,F,3,HUALPEN
noviembre,Presencial,Consulta,F,26,CHILLAN
noviembre,Presencial,Consulta,F,30,LA GRANJA
noviembre,Presencial,Consulta,M,53,PUENTE ALTO
noviembre,Presencial,Consulta,F,46,HUALPEN
noviembre,Presencial,Consulta,M,46,SAN BERNARDO
noviembre,Presencial,Consulta,M,20,AYSEN
noviembre,Presencial,Consulta,M,35,SAN JOAQUIN
noviembre,Presencial,Consulta,M,17,LAS CONDES
noviembre,Presencial,Consulta,F,37,AYSEN
noviembre,Presencial,Consulta,M,63,RANCAGUA
noviembre,Presencial,Consulta,M,40,QUINTA DE TILCOCO
noviembre,Presencial,Consulta,F,28,LA FLORIDA
noviembre,Presencial,Consulta,F,46,RIO IBANEZ
noviembre,Presencial,Consulta,M,47,SANTIAGO
noviembre,Presencial,Consulta,F,28,RENCA
noviembre,Presencial,Consulta,F,50,MAIPU
noviembre,Presencial,Consulta,F,33,CASTRO
noviembre,Presencial,Consulta,M,48,RIO NEGRO
noviembre,Presencial,Consulta,M,67,PENALOLEN
noviembre,Presencial,Consulta,F,26,CALERA DE TANGO
noviembre,Presencial,Consulta,M,36,PUENTE ALTO
noviembre,Presencial,Consulta,F,69,ESTACION CENTRAL
noviembre,Presencial,Consulta,F,46,COYHAIQUE
noviembre,Presencial,Consulta,F,29,PUENTE ALTO
noviembre,Presencial,Consulta,F,58,VITACURA
noviembre,Presencial,Consulta,F,50,LA GRANJA
noviembre,Virtual,Reclamo,M,38,TALAGANTE
noviembre,Presencial,Consulta,F,46,SAN BERNARDO
noviembre,Presencial,Consulta,M,44,PUENTE ALTO
noviembre,Presencial,Consulta,M,33,LA PINTANA
noviembre,Presencial,Consulta,M,33,ANTOFAGASTA
noviembre,Presencial,Consulta,M,20,TIL-TIL
noviembre,Presencial,Consulta,M,44,RECOLETA
noviembre,Presencial,Consulta,F,33,QUINTA NORMAL
noviembre,Presencial,Consulta,M,23,LAS CONDES
noviembre,Presencial,Consulta,M,74,CHILLAN
noviembre,Presencial,Consulta,F,42,COPIAPO
noviembre,Presencial,Consulta,M,32,LO BARNECHEA
noviembre,Telefónico,Consulta,F,No informa edad,SAN PEDRO
noviembre,Presencial,Consulta,M,23,SAN VICENTE
noviembre,Presencial,Consulta,M,44,PIRQUE
noviembre,Presencial,Consulta,F,30,EL BOSQUE
noviembre,Telefónico,Consulta,M,47,SAN PEDRO
noviembre,Presencial,Consulta,F,11,LO BARNECHEA
noviembre,Presencial,Consulta,M,49,LO PRADO
noviembre,Presencial,Consulta,M,23,RANCAGUA
noviembre,Presencial,Consulta,F,26,LO BARNECHEA
noviembre,Presencial,Consulta,M,40,LAMPA
noviembre,Presencial,Consulta,F,19,NUNOA
noviembre,Presencial,Consulta,M,52,ESTACION CENTRAL
noviembre,Presencial,Consulta,F,51,NUNOA
noviembre,Presencial,Consulta,M,26,QUILICURA
noviembre,Presencial,Consulta,F,51,LA PINTANA
noviembre,Presencial,Consulta,M,41,PUENTE ALTO
noviembre,Presencial,Consulta,F,43,CORONEL
noviembre,Presencial,Consulta,M,33,LA GRANJA
noviembre,Presencial,Consulta,M,37,PENALOLEN
noviembre,Presencial,Consulta,F,49,PENALOLEN
noviembre,Presencial,Consulta,F,34,PENALOLEN
noviembre,Presencial,Consulta,M,42,SAN MIGUEL
noviembre,Presencial,Consulta,F,19,PUERTO MONTT
noviembre,Presencial,Consulta,F,43,RENCA
noviembre,Presencial,Consulta,M,46,MACUL
noviembre,Presencial,Consulta,M,58,LA FLORIDA
noviembre,Presencial,Consulta,M,37,PENALOLEN
noviembre,Presencial,Consulta,M,52,CHIMBARONGO
noviembre,Presencial,Consulta,F,55,OSORNO
noviembre,Presencial,Consulta,M,51,PENAFLOR
noviembre,Presencial,Consulta,M,33,LA PINTANA
noviembre,Presencial,Consulta,M,20,QUILICURA
noviembre,Presencial,Consulta,M,27,REQUINOA
noviembre,Presencial,Consulta,M,20,LA REINA
noviembre,Presencial,Consulta,M,25,PEDRO A. CERDA
noviembre,Presencial,Consulta,F,22,LA REINA
noviembre,Presencial,Consulta,F,29,RENGO
noviembre,Presencial,Consulta,M,30,PURRANQUE
noviembre,Presencial,Consulta,F,56,PUENTE ALTO
noviembre,Presencial,Consulta,F,40,PUNTA ARENAS
noviembre,Presencial,Consulta,M,35,LOS ANGELES
noviembre,Presencial,Consulta,F,33,CERRO NAVIA
noviembre,Presencial,Consulta,M,49,OSORNO
noviembre,Presencial,Consulta,F,19,PENALOLEN
noviembre,Presencial,Consulta,F,22,LA FLORIDA
noviembre,Presencial,Consulta,F,23,PICHIDEGUA
noviembre,Presencial,Consulta,F,48,LA FLORIDA
noviembre,Presencial,Consulta,M,37,CURACAVI
noviembre,Presencial,Consulta,M,2,PUERTO MONTT
noviembre,Presencial,Consulta,M,19,RANCAGUA
noviembre,Presencial,Consulta,F,29,COPIAPO
noviembre,Presencial,Consulta,M,4,PUERTO MONTT
noviembre,Presencial,Consulta,F,32,PURRANQUE
noviembre,Presencial,Consulta,M,49,LOS ALAMOS
noviembre,Presencial,Consulta,M,62,SAN PEDRO DE LA PAZ
noviembre,Presencial,Consulta,M,45,LA GRANJA
noviembre,Presencial,Consulta,M,38,QUINTA NORMAL
noviembre,Presencial,Consulta,M,47,SAN FERNANDO
noviembre,Presencial,Consulta,F,47,RECOLETA
noviembre,Presencial,Consulta,F,59,OSORNO
noviembre,Presencial,Consulta,F,45,CONCEPCION
noviembre,Presencial,Consulta,F,38,PUDAHUEL
noviembre,Presencial,Consulta,M,20,PUENTE ALTO
noviembre,Presencial,Consulta,M,24,CONCEPCION
noviembre,Presencial,Consulta,F,15,PUDAHUEL
noviembre,Telefónico,Consulta,M,29,TALAGANTE
noviembre,Presencial,Consulta,F,23,EL BOSQUE
